game_tag,timestamp,inning,half,event,mlb_event,market_type,market_label,market_ticker,entry_price,sell_target,predicted_delta,ev_per_contract,contracts,budget,pnl_per_contract,filled,pnl
823319 COL@SD,2026-04-10T05:32:55.634Z,12,bot,BB,Intent Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR092140COLSD-SD2,0.11,0.1772,0.112,0.0672,4545,500.0,-0.01,False,-45.45
823319 COL@SD,2026-04-10T05:33:26.786Z,12,bot,HR,Home Run,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR092140COLSD-SD2,0.09,0.4436,0.5894,0.3536,5555,500.0,0.3536,True,1964.25
824695 PIT@CHC,2026-04-10T18:19:51.018Z,1,top,OUT,Groundout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.6,0.6155,0.0258,0.0155,833,500.0,0.01,False,8.33
824695 PIT@CHC,2026-04-10T18:20:44.637Z,1,top,OUT,Groundout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.61,0.6206,0.0177,0.0106,819,500.0,0.0106,True,8.68
824695 PIT@CHC,2026-04-10T18:25:38.081Z,1,bot,1B,Single,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.64,0.6641,0.0402,0.0241,781,500.0,0.0241,True,18.82
824695 PIT@CHC,2026-04-10T18:27:02.791Z,1,bot,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.65,0.634,-0.0267,0.016,769,500.0,-0.01,False,-7.69
824695 PIT@CHC,2026-04-10T18:29:26.449Z,1,bot,DP,Grounded Into DP,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.66,0.6208,-0.0654,0.0392,757,500.0,0.0392,True,29.67
824695 PIT@CHC,2026-04-10T18:32:25.279Z,2,top,OUT,Flyout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.6,0.6139,0.0232,0.0139,833,500.0,0.0139,True,11.58
824695 PIT@CHC,2026-04-10T18:34:14.465Z,2,top,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.61,0.6209,0.0182,0.0109,819,500.0,0.0109,True,8.93
824695 PIT@CHC,2026-04-10T18:35:43.149Z,2,top,BB,Walk,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.65,0.6378,-0.0204,0.0122,769,500.0,0.0122,True,9.38
824695 PIT@CHC,2026-04-10T18:43:55.996Z,2,bot,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.41,0.4347,0.0411,0.0247,1219,500.0,0.0246,True,29.99
824695 PIT@CHC,2026-04-10T18:45:26.514Z,2,bot,OUT,Forceout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.45,0.4384,-0.0193,0.0116,1111,500.0,0.0116,True,12.89
824695 PIT@CHC,2026-04-10T18:46:06.196Z,2,bot,DP,Grounded Into DP,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.44,0.4056,-0.0574,0.0344,1136,500.0,0.0344,True,39.08
824695 PIT@CHC,2026-04-10T18:48:44.490Z,3,top,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.59,0.6028,0.0213,0.0128,847,500.0,0.0128,True,10.84
824695 PIT@CHC,2026-04-10T18:57:28.052Z,3,bot,1B,Single,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.63,0.6603,0.0505,0.0303,793,500.0,0.03,False,23.79
824695 PIT@CHC,2026-04-10T18:58:10.430Z,3,bot,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.43,0.4135,-0.0275,0.0165,1162,500.0,0.0165,True,19.17
824695 PIT@CHC,2026-04-10T19:01:05.532Z,3,bot,BB,Walk,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.67,0.7027,0.0545,0.0327,746,500.0,0.0,False,0.0
824695 PIT@CHC,2026-04-10T19:03:13.307Z,3,bot,OUT,Pop Out,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.67,0.657,-0.0217,0.013,746,500.0,0.013,True,9.7
824695 PIT@CHC,2026-04-10T19:07:38.041Z,4,top,OUT,Flyout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.58,0.5992,0.032,0.0192,862,500.0,0.0192,True,16.55
824695 PIT@CHC,2026-04-10T19:08:44.796Z,4,top,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.61,0.6257,0.0262,0.0157,819,500.0,0.0157,True,12.86
824695 PIT@CHC,2026-04-10T19:16:03.795Z,4,bot,OUT,Flyout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.63,0.6118,-0.0304,0.0182,793,500.0,0.0182,True,14.43
824695 PIT@CHC,2026-04-10T19:17:46.022Z,4,bot,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.37,0.3905,0.0342,0.0205,1351,500.0,0.0205,True,27.7
824695 PIT@CHC,2026-04-10T19:19:50.906Z,4,bot,1B,Single,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.63,0.6832,0.0887,0.0532,793,500.0,0.0532,True,42.19
824695 PIT@CHC,2026-04-10T19:20:39.396Z,4,bot,OUT,Flyout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.66,0.6302,-0.0497,0.0298,757,500.0,0.0298,True,22.56
824695 PIT@CHC,2026-04-10T19:22:38.395Z,4,bot,BB,Walk,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.64,0.6592,0.032,0.0192,781,500.0,0.0192,True,15.0
824695 PIT@CHC,2026-04-10T19:28:15.384Z,5,top,OUT,Lineout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.58,0.5979,0.0298,0.0179,862,500.0,0.0179,True,15.43
824695 PIT@CHC,2026-04-10T19:30:09.031Z,5,top,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.57,0.5839,0.0232,0.0139,877,500.0,0.0139,True,12.19
824695 PIT@CHC,2026-04-10T19:36:00.440Z,5,bot,OUT,Pop Out,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.39,0.3697,-0.0339,0.0203,1282,500.0,0.0203,True,26.02
824695 PIT@CHC,2026-04-10T19:37:19.256Z,5,bot,OUT,Groundout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.34,0.3254,-0.0243,0.0146,1470,500.0,0.0146,True,21.46
824695 PIT@CHC,2026-04-10T19:38:08.232Z,5,bot,OUT,Groundout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.6,0.5894,-0.0176,0.0106,833,500.0,0.0106,True,8.83
824695 PIT@CHC,2026-04-10T19:42:36.280Z,6,top,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.56,0.5786,0.031,0.0186,892,500.0,0.0186,True,16.59
824695 PIT@CHC,2026-04-10T19:44:17.824Z,6,top,OUT,Lineout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.61,0.6271,0.0285,0.0171,819,500.0,0.0171,True,14.0
824695 PIT@CHC,2026-04-10T19:45:46.056Z,6,top,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.64,0.6509,0.0182,0.0109,781,500.0,0.01,False,7.81
824695 PIT@CHC,2026-04-10T19:49:38.211Z,6,bot,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.31,0.3481,0.0635,0.0381,1612,500.0,0.0381,True,61.42
824695 PIT@CHC,2026-04-10T19:51:10.713Z,6,bot,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.38,0.4644,0.1407,0.0844,1315,500.0,0.0844,True,110.99
824695 PIT@CHC,2026-04-10T19:52:49.181Z,6,bot,K,Strikeout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.64,0.6168,-0.0386,0.0232,781,500.0,0.0231,True,18.04
824695 PIT@CHC,2026-04-10T19:56:26.780Z,6,bot,K,Strikeout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.37,0.3534,-0.0277,0.0166,1351,500.0,0.0166,True,22.43
824695 PIT@CHC,2026-04-10T19:58:32.147Z,6,bot,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.39,0.4228,0.0547,0.0328,1282,500.0,0.0328,True,42.05
824695 PIT@CHC,2026-04-10T20:02:20.080Z,6,bot,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.7,0.6871,-0.0215,0.0129,714,500.0,0.0129,True,9.21
824695 PIT@CHC,2026-04-10T20:06:38.343Z,7,top,1B,Single,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.58,0.5466,-0.0556,0.0334,862,500.0,0.0334,True,28.79
824695 PIT@CHC,2026-04-10T20:07:26.282Z,7,top,HR,Home Run,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.53,0.3571,-0.2882,0.1729,943,500.0,0.1729,True,163.04
824695 PIT@CHC,2026-04-10T20:08:25.835Z,7,top,OUT,Lineout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.6,0.618,0.03,0.018,833,500.0,-0.0,False,-0.0
824695 PIT@CHC,2026-04-10T20:10:11.203Z,7,top,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.61,0.6235,0.0225,0.0135,819,500.0,0.0135,True,11.06
824695 PIT@CHC,2026-04-10T20:17:32.620Z,7,top,OUT,Lineout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.63,0.6487,0.0311,0.0187,793,500.0,0.0187,True,14.83
824695 PIT@CHC,2026-04-10T20:23:27.353Z,7,bot,OUT,Lineout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.59,0.5586,-0.0524,0.0314,847,500.0,0.0315,True,26.68
824695 PIT@CHC,2026-04-10T20:25:16.440Z,7,bot,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.6,0.6336,0.056,0.0336,833,500.0,0.01,False,8.33
824695 PIT@CHC,2026-04-10T20:26:44.341Z,7,bot,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.62,0.5959,-0.0401,0.0241,806,500.0,0.0241,True,19.42
824695 PIT@CHC,2026-04-10T20:28:00.020Z,7,bot,OUT,Lineout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.67,0.6538,-0.027,0.0162,746,500.0,0.0162,True,12.09
824695 PIT@CHC,2026-04-10T20:30:29.026Z,8,top,BB,Hit By Pitch,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.61,0.6453,0.0588,0.0353,819,500.0,0.02,False,16.38
824695 PIT@CHC,2026-04-10T20:32:26.258Z,8,top,K,Strikeout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.63,0.6035,-0.0441,0.0265,793,500.0,0.0264,True,20.94
824695 PIT@CHC,2026-04-10T20:34:38.250Z,8,top,DP,Grounded Into DP,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.63,0.5672,-0.1046,0.0628,793,500.0,0.0628,True,49.8
824695 PIT@CHC,2026-04-10T20:37:40.687Z,8,bot,OUT,Groundout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.69,0.646,-0.0734,0.044,724,500.0,-0.04,False,-28.96
824695 PIT@CHC,2026-04-10T20:38:29.448Z,8,bot,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.7,0.7456,0.076,0.0456,714,500.0,-0.02,False,-14.28
824695 PIT@CHC,2026-04-10T20:41:06.991Z,8,bot,OUT,Forceout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.11,0.0837,-0.0439,0.0263,4545,500.0,0.0264,True,119.99
824695 PIT@CHC,2026-04-10T20:42:48.297Z,8,bot,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.72,0.7613,0.0688,0.0413,694,500.0,-0.0,False,-0.0
824695 PIT@CHC,2026-04-10T20:47:05.574Z,8,bot,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.72,0.696,-0.04,0.024,694,500.0,0.024,True,16.66
824695 PIT@CHC,2026-04-10T20:50:17.910Z,9,top,OUT,Flyout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.37,0.32,-0.0834,0.05,1351,500.0,-0.04,False,-54.04
824695 PIT@CHC,2026-04-10T20:51:57.439Z,9,top,OUT,Groundout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.44,0.4,-0.0667,0.04,1136,500.0,0.04,True,45.44
824695 PIT@CHC,2026-04-10T20:52:58.113Z,9,top,K,Strikeout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.31,0.2811,-0.0482,0.0289,1612,500.0,0.0289,True,46.59
824695 PIT@CHC,2026-04-10T20:57:10.272Z,9,bot,K,Strikeout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.24,0.1712,-0.1147,0.0688,2083,500.0,0.0688,True,143.31
824695 PIT@CHC,2026-04-10T20:58:47.065Z,9,bot,OUT,Pop Out,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.15,0.095,-0.0917,0.055,3333,500.0,0.055,True,183.31
824695 PIT@CHC,2026-04-10T21:00:02.464Z,9,bot,K,Strikeout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.1,0.0602,-0.0663,0.0398,5000,500.0,0.0398,True,199.0
823482 AZ@PHI,2026-04-10T22:41:55.683Z,1,top,BB,Walk,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.61,0.5838,-0.0436,0.0262,819,500.0,0.0261,True,21.38
823482 AZ@PHI,2026-04-10T22:43:23.019Z,1,top,K,Strikeout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.58,0.5955,0.0258,0.0155,862,500.0,0.0155,True,13.36
823482 AZ@PHI,2026-04-10T22:44:56.483Z,1,top,K,Strikeout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.61,0.6308,0.0346,0.0208,819,500.0,0.02,False,16.38
823482 AZ@PHI,2026-04-10T22:51:06.318Z,1,bot,1B,Single,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.66,0.6841,0.0402,0.0241,757,500.0,0.0241,True,18.24
823482 AZ@PHI,2026-04-10T22:52:15.379Z,1,bot,BB,Walk,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.68,0.7181,0.0635,0.0381,735,500.0,0.0381,True,28.0
823482 AZ@PHI,2026-04-10T22:53:54.931Z,1,bot,2B,Double,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI2,0.58,0.6675,0.1458,0.0875,862,500.0,0.0875,True,75.42
823482 AZ@PHI,2026-04-10T22:55:13.586Z,1,bot,HR,Home Run,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI2,0.61,0.692,0.1367,0.082,819,500.0,0.082,True,67.16
823482 AZ@PHI,2026-04-10T22:58:05.899Z,1,bot,OUT,Groundout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.91,0.8965,-0.0225,0.0135,549,500.0,-0.01,False,-5.49
823482 AZ@PHI,2026-04-10T23:02:27.661Z,2,top,OUT,Groundout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.9,0.9127,0.0211,0.0127,555,500.0,0.01,False,5.55
823482 AZ@PHI,2026-04-10T23:16:37.486Z,3,top,OUT,Groundout,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.47,0.4843,0.0238,0.0143,1063,500.0,0.0,False,0.0
823482 AZ@PHI,2026-04-10T23:17:05.924Z,3,top,K,Strikeout,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.47,0.4804,0.0174,0.0104,1063,500.0,0.0,False,0.0
823482 AZ@PHI,2026-04-10T23:22:50.335Z,3,bot,K,Strikeout,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.55,0.5338,-0.027,0.0162,909,500.0,0.0162,True,14.73
823482 AZ@PHI,2026-04-10T23:23:50.726Z,3,bot,1B,Single,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.51,0.528,0.03,0.018,980,500.0,0.0,False,0.0
823482 AZ@PHI,2026-04-10T23:24:59.773Z,3,bot,K,Strikeout,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.51,0.489,-0.035,0.021,980,500.0,0.0,False,0.0
823482 AZ@PHI,2026-04-10T23:29:53.549Z,4,top,K,Strikeout,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.48,0.4952,0.0254,0.0152,1041,500.0,0.0,False,0.0
823482 AZ@PHI,2026-04-10T23:31:04.668Z,4,top,BB,Walk,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.48,0.4632,-0.028,0.0168,1041,500.0,-0.01,False,-10.41
823482 AZ@PHI,2026-04-10T23:32:35.135Z,4,top,OUT,Forceout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.94,0.9517,0.0195,0.0117,531,500.0,-0.01,False,-5.31
823482 AZ@PHI,2026-04-10T23:39:50.668Z,4,bot,K,Strikeout,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.52,0.502,-0.03,0.018,961,500.0,0.018,True,17.3
823482 AZ@PHI,2026-04-10T23:41:33.908Z,4,bot,K,Strikeout,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.5,0.4868,-0.022,0.0132,1000,500.0,0.0132,True,13.2
823482 AZ@PHI,2026-04-10T23:42:49.651Z,4,bot,2B,Double,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.5,0.5197,0.0329,0.0197,1000,500.0,-0.11,False,-110.0
823482 AZ@PHI,2026-04-10T23:50:46.478Z,5,top,1B,Single,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.44,0.4147,-0.0421,0.0253,1136,500.0,0.0,False,0.0
823482 AZ@PHI,2026-04-10T23:51:48.428Z,5,top,BB,Walk,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.44,0.4006,-0.0657,0.0394,1136,500.0,0.0394,True,44.76
823482 AZ@PHI,2026-04-10T23:54:47.198Z,5,top,1B,Single,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.33,0.2528,-0.1287,0.0772,1515,500.0,-0.05,False,-75.75
823482 AZ@PHI,2026-04-10T23:56:13.187Z,5,top,K,Strikeout,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.28,0.2963,0.0271,0.0163,1785,500.0,-0.02,False,-35.7
823482 AZ@PHI,2026-04-10T23:58:14.464Z,5,top,1B,Single,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR101840AZPHI-PHI5,0.26,0.1646,-0.159,0.0954,1923,500.0,-0.05,False,-96.15
823482 AZ@PHI,2026-04-10T23:58:59.513Z,5,top,1B,Single,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.77,0.667,-0.1716,0.103,649,500.0,0.103,True,66.85
823482 AZ@PHI,2026-04-10T23:59:38.159Z,5,top,K,Strikeout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.7,0.7127,0.0212,0.0127,714,500.0,0.0127,True,9.07
823482 AZ@PHI,2026-04-11T00:02:59.690Z,5,top,2B,Double,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.73,0.6241,-0.1765,0.1059,684,500.0,0.1059,True,72.44
823482 AZ@PHI,2026-04-11T00:10:13.941Z,5,bot,K,Strikeout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.47,0.45,-0.0333,0.02,1063,500.0,0.02,True,21.26
823482 AZ@PHI,2026-04-11T00:11:25.829Z,5,bot,OUT,Flyout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.48,0.4631,-0.0281,0.0169,1041,500.0,0.0169,True,17.59
823482 AZ@PHI,2026-04-11T00:15:38.482Z,6,top,K,Strikeout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.4,0.4161,0.0268,0.0161,1250,500.0,0.0161,True,20.12
823482 AZ@PHI,2026-04-11T00:17:25.881Z,6,top,OUT,Groundout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.39,0.4019,0.0198,0.0119,1282,500.0,0.0119,True,15.26
823482 AZ@PHI,2026-04-11T00:22:36.823Z,6,bot,BB,Hit By Pitch,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.45,0.4949,0.0749,0.0449,1111,500.0,0.045,True,49.99
823482 AZ@PHI,2026-04-11T00:23:08.910Z,6,bot,OUT,Flyout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.45,0.4211,-0.0482,0.0289,1111,500.0,0.01,False,11.11
823482 AZ@PHI,2026-04-11T00:26:09.204Z,6,bot,K,Strikeout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.45,0.4039,-0.0769,0.0461,1111,500.0,0.0461,True,51.22
823482 AZ@PHI,2026-04-11T00:35:31.831Z,7,top,OUT,Flyout,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.83,0.816,-0.0233,0.014,602,500.0,0.0,False,0.0
823482 AZ@PHI,2026-04-11T00:35:55.867Z,7,top,OUT,Groundout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.35,0.3627,0.0211,0.0127,1428,500.0,0.0126,True,17.99
823482 AZ@PHI,2026-04-11T00:39:51.916Z,7,bot,K,Strikeout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.41,0.3784,-0.0527,0.0316,1219,500.0,0.0316,True,38.52
823482 AZ@PHI,2026-04-11T00:41:45.658Z,7,bot,K,Strikeout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.36,0.3377,-0.0371,0.0223,1388,500.0,0.0222,True,30.81
823482 AZ@PHI,2026-04-11T00:45:45.638Z,7,bot,OUT,Flyout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.32,0.3055,-0.0242,0.0145,1562,500.0,0.0145,True,22.65
823482 AZ@PHI,2026-04-11T00:49:45.249Z,8,top,1B,Single,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.71,0.7453,0.0588,0.0353,704,500.0,-0.03,False,-21.12
823482 AZ@PHI,2026-04-11T00:51:21.630Z,8,top,OUT,Sac Bunt,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.68,0.6901,0.0169,0.0101,735,500.0,0.0101,True,7.42
823482 AZ@PHI,2026-04-11T00:52:38.397Z,8,top,OUT,Lineout,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.84,0.8188,-0.0353,0.0212,595,500.0,0.0,False,0.0
823482 AZ@PHI,2026-04-11T00:53:20.449Z,8,top,OUT,Pop Out,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.84,0.8247,-0.0255,0.0153,595,500.0,0.0153,True,9.1
823482 AZ@PHI,2026-04-11T00:56:25.274Z,8,bot,K,Strikeout,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.34,0.3012,-0.0647,0.0388,1470,500.0,0.0388,True,57.04
823482 AZ@PHI,2026-04-11T00:57:43.603Z,8,bot,K,Strikeout,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.63,0.6009,-0.0485,0.0291,793,500.0,0.0291,True,23.08
823482 AZ@PHI,2026-04-11T00:59:33.969Z,8,bot,1B,Single,moneyline,ML PHI,KXMLBGAME-26APR101840AZPHI-PHI,0.19,0.2154,0.0423,0.0254,2631,500.0,0.0254,True,66.83
823482 AZ@PHI,2026-04-11T01:01:14.678Z,8,bot,K,Strikeout,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.48,0.459,-0.035,0.021,1041,500.0,0.021,True,21.86
823482 AZ@PHI,2026-04-11T01:06:08.222Z,9,top,OUT,Pop Out,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.43,0.38,-0.0834,0.05,1162,500.0,0.05,True,58.1
823482 AZ@PHI,2026-04-11T01:07:59.615Z,9,top,OUT,Lineout,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.42,0.38,-0.0667,0.04,1190,500.0,0.04,True,47.6
823482 AZ@PHI,2026-04-11T01:08:46.637Z,9,top,1B,Single,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.36,0.3861,0.0435,0.0261,1388,500.0,-0.07,False,-97.16
823482 AZ@PHI,2026-04-11T01:09:49.657Z,9,top,K,Strikeout,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.29,0.2611,-0.0482,0.0289,1724,500.0,0.0289,True,49.82
823482 AZ@PHI,2026-04-11T01:14:08.287Z,9,bot,OUT,Lineout,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.24,0.1712,-0.1147,0.0688,2083,500.0,0.0688,True,143.31
823482 AZ@PHI,2026-04-11T01:14:47.982Z,9,bot,OUT,Lineout,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.15,0.095,-0.0917,0.055,3333,500.0,0.055,True,183.31
823482 AZ@PHI,2026-04-11T01:15:24.115Z,9,bot,2B,Triple,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.08,0.1761,0.1601,0.0961,6250,500.0,0.0961,True,600.62
823482 AZ@PHI,2026-04-11T01:16:55.520Z,9,bot,OUT,Flyout,over_under,O/U 9.5 (dynamic),KXMLBTOTAL-26APR101840AZPHI-10,0.27,0.2302,-0.0663,0.0398,1851,500.0,0.0398,True,73.67
824297 MIA@DET,2026-04-10T22:41:12.372Z,1,top,OUT,Pop Out,moneyline,ML DET,KXMLBGAME-26APR101840MIADET-DET,0.55,0.5655,0.0258,0.0155,909,500.0,0.01,False,9.09
